filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""rect"",""x"":531,""y"":1306,""width"":672,""height"":137}","{""name"":""ZIKID 100ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""rect"",""x"":512,""y"":1450,""width"":706,""height"":140}","{""name"":""ZOFRA ODT 8"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""rect"",""x"":524,""y"":1579,""width"":676,""height"":137}","{""name"":""ZITHROX 500"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""rect"",""x"":535,""y"":1723,""width"":695,""height"":133}","{""name"":""XENOBESE 120"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""rect"",""x"":509,""y"":1852,""width"":493,""height"":129}","{""name"":""THORMON"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""rect"",""x"":520,""y"":1982,""width"":725,""height"":144}","{""name"":""TICAREL 90"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""rect"",""x"":535,""y"":2130,""width"":850,""height"":148}","{""name"":""XICLAV GFS 70ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""rect"",""x"":535,""y"":2300,""width"":714,""height"":152}","{""name"":""EXIUM 40mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""rect"",""x"":558,""y"":2460,""width"":835,""height"":156}","{""name"":""ACTRAPID 100IU"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""rect"",""x"":535,""y"":2619,""width"":729,""height"":125}","{""name"":""SEROQUET 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""rect"",""x"":535,""y"":2741,""width"":752,""height"":137}","{""name"":""PURICAL 1mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""rect"",""x"":535,""y"":2877,""width"":820,""height"":152}","{""name"":""UROMAX 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""rect"",""x"":543,""y"":3022,""width"":740,""height"":148}","{""name"":""SODICARB 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""rect"",""x"":550,""y"":3158,""width"":805,""height"":159}","{""name"":""FILMET 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""rect"",""x"":147,""y"":191,""width"":328,""height"":35}","{""name"":""AZITHROCIN 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""rect"",""x"":158,""y"":237,""width"":271,""height"":34}","{""name"":""A- MYCIN 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""rect"",""x"":151,""y"":275,""width"":260,""height"":39}","{""name"":""WOMENTON 200ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""rect"",""x"":150,""y"":313,""width"":229,""height"":38}","{""name"":""RESQ 60 LICAP"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""rect"",""x"":152,""y"":355,""width"":124,""height"":39}","{""name"":""JORVAN"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""rect"",""x"":150,""y"":394,""width"":202,""height"":39}","{""name"":""WINOP 30mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""rect"",""x"":152,""y"":434,""width"":207,""height"":44}","{""name"":""ZIKID 100ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""rect"",""x"":147,""y"":480,""width"":189,""height"":37}","{""name"":""ZOFRA ODT 8"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""rect"",""x"":146,""y"":516,""width"":194,""height"":47}","{""name"":""ZITHROX 500"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""rect"",""x"":150,""y"":565,""width"":193,""height"":41}","{""name"":""Xenobese 120"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""rect"",""x"":150,""y"":606,""width"":136,""height"":44}","{""name"":""Thormon"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""rect"",""x"":153,""y"":653,""width"":181,""height"":39}","{""name"":""TICAREL 90"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""rect"",""x"":152,""y"":705,""width"":263,""height"":46}","{""name"":""XICLAV GFS 70ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""rect"",""x"":156,""y"":753,""width"":199,""height"":46}","{""name"":""EXIUM 40mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""rect"",""x"":157,""y"":799,""width"":250,""height"":44}","{""name"":""ACTRAPID 100IU"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""rect"",""x"":148,""y"":850,""width"":220,""height"":45}","{""name"":""SEROQUET 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""rect"",""x"":146,""y"":898,""width"":219,""height"":47}","{""name"":""PURICAL 1mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""rect"",""x"":146,""y"":952,""width"":232,""height"":45}","{""name"":""UROMAX 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""rect"",""x"":145,""y"":999,""width"":196,""height"":46}","{""name"":""SUDICARB 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(2).jpg,61538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""rect"",""x"":153,""y"":1054,""width"":223,""height"":54}","{""name"":""FILMET 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""rect"",""x"":115,""y"":115,""width"":252,""height"":41}","{""name"":""azithrocin 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""rect"",""x"":120,""y"":153,""width"":223,""height"":39}","{""name"":""a- mycin 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""rect"",""x"":113,""y"":191,""width"":206,""height"":34}","{""name"":""womenton 200ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""rect"",""x"":118,""y"":229,""width"":166,""height"":38}","{""name"":""resq 60 licap"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""rect"",""x"":115,""y"":266,""width"":93,""height"":33}","{""name"":""jorvan"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""rect"",""x"":118,""y"":297,""width"":156,""height"":44}","{""name"":""winop 30mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""rect"",""x"":121,""y"":339,""width"":159,""height"":48}","{""name"":""zikid odt 8"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""rect"",""x"":119,""y"":387,""width"":184,""height"":45}","{""name"":""zofra odt 8"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""rect"",""x"":118,""y"":429,""width"":169,""height"":49}","{""name"":""zithrox 500"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""rect"",""x"":119,""y"":474,""width"":179,""height"":54}","{""name"":""xenobese 120"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""rect"",""x"":114,""y"":527,""width"":123,""height"":48}","{""name"":""thormon"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""rect"",""x"":124,""y"":579,""width"":157,""height"":46}","{""name"":""ticarel 90"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""rect"",""x"":121,""y"":625,""width"":238,""height"":48}","{""name"":""xiclav gfs 70ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""rect"",""x"":131,""y"":674,""width"":200,""height"":59}","{""name"":""exium 40mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""rect"",""x"":121,""y"":733,""width"":235,""height"":47}","{""name"":""actrapid 100iu"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""rect"",""x"":123,""y"":781,""width"":169,""height"":39}","{""name"":""seroquet 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""rect"",""x"":119,""y"":826,""width"":171,""height"":48}","{""name"":""purical 1mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""rect"",""x"":112,""y"":887,""width"":223,""height"":44}","{""name"":""uromax 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""rect"",""x"":114,""y"":946,""width"":203,""height"":39}","{""name"":""sodicarb 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(3).jpg,50298,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""rect"",""x"":119,""y"":992,""width"":199,""height"":55}","{""name"":""filmet 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""rect"",""x"":547,""y"":372,""width"":945,""height"":163}","{""name"":""Azithrocin 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""rect"",""x"":550,""y"":531,""width"":900,""height"":137}","{""name"":""A- mycin 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""rect"",""x"":566,""y"":672,""width"":835,""height"":118}","{""name"":""Womenton 200ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""rect"",""x"":554,""y"":790,""width"":702,""height"":129}","{""name"":""Resq 60 Licap"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""rect"",""x"":581,""y"":919,""width"":349,""height"":118}","{""name"":""Jorvan"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""rect"",""x"":585,""y"":1040,""width"":600,""height"":129}","{""name"":""Winop 30mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""rect"",""x"":581,""y"":1188,""width"":535,""height"":121}","{""name"":""Zikid 100ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""rect"",""x"":596,""y"":1313,""width"":566,""height"":137}","{""name"":""Zofra odt 8"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""rect"",""x"":604,""y"":1454,""width"":588,""height"":129}","{""name"":""Zithrox 500"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""rect"",""x"":566,""y"":1587,""width"":604,""height"":95}","{""name"":""Xenobese 120"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""rect"",""x"":566,""y"":1701,""width"":437,""height"":110}","{""name"":""Thormon"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""rect"",""x"":600,""y"":1830,""width"":535,""height"":118}","{""name"":""Ticarel 90"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""rect"",""x"":611,""y"":1966,""width"":824,""height"":118}","{""name"":""Xiclav Gfs 70ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""rect"",""x"":607,""y"":2095,""width"":611,""height"":137}","{""name"":""Exium 40mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""rect"",""x"":623,""y"":2236,""width"":683,""height"":156}","{""name"":""Actrapid 100iu"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""rect"",""x"":619,""y"":2407,""width"":642,""height"":152}","{""name"":""Seroquet 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""rect"",""x"":638,""y"":2555,""width"":554,""height"":152}","{""name"":""Purical 1mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""rect"",""x"":642,""y"":2726,""width"":759,""height"":140}","{""name"":""Uromax 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""rect"",""x"":657,""y"":2877,""width"":649,""height"":133}","{""name"":""Sodicarb 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan.jpg,129709,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""rect"",""x"":672,""y"":3022,""width"":706,""height"":178}","{""name"":""Filmet 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""rect"",""x"":177,""y"":15,""width"":298,""height"":38}","{""name"":""AZITHROCIN 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""rect"",""x"":191,""y"":56,""width"":270,""height"":37}","{""name"":""A- MYCIN 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""rect"",""x"":180,""y"":90,""width"":330,""height"":33}","{""name"":""WOMENTON 200ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""rect"",""x"":185,""y"":132,""width"":255,""height"":36}","{""name"":""RESQ 60 LICAP"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""rect"",""x"":200,""y"":171,""width"":126,""height"":38}","{""name"":""JORVAN"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""rect"",""x"":197,""y"":210,""width"":212,""height"":33}","{""name"":""WINOP 30mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""rect"",""x"":191,""y"":247,""width"":195,""height"":33}","{""name"":""ZIKID 100ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""rect"",""x"":191,""y"":288,""width"":276,""height"":29}","{""name"":""ZOFRA ODT 8mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""rect"",""x"":198,""y"":328,""width"":220,""height"":32}","{""name"":""ZITHROX 500"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""rect"",""x"":199,""y"":366,""width"":242,""height"":34}","{""name"":""XENOBESE 120"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""rect"",""x"":202,""y"":412,""width"":162,""height"":32}","{""name"":""THORMON"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""rect"",""x"":200,""y"":450,""width"":188,""height"":36}","{""name"":""TICAREL 90"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""rect"",""x"":199,""y"":491,""width"":287,""height"":40}","{""name"":""XICLAV GFS 70ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""rect"",""x"":195,""y"":536,""width"":208,""height"":44}","{""name"":""EXIUM 40mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""rect"",""x"":209,""y"":573,""width"":305,""height"":41}","{""name"":""ACTRAPID 100IU"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""rect"",""x"":204,""y"":616,""width"":229,""height"":40}","{""name"":""SEROQUET 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""rect"",""x"":205,""y"":658,""width"":223,""height"":43}","{""name"":""PURICAL 1mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""rect"",""x"":200,""y"":700,""width"":283,""height"":45}","{""name"":""UROMAX 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
received_362515295006503.jpeg,38722,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""rect"",""x"":194,""y"":750,""width"":255,""height"":35}","{""name"":""SODICARB 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
